procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95554368  23324 1128528    0    0    27  1074 60660    9  0  1 99  0  0  0
 0  0      0 95553400  23324 1128536    0    0     0     0  711  364  0  0 100  0  0  0
 0  0      0 95553444  23324 1128548    0    0     0    17  845  750  0  0 100  0  0  0
 0  0      0 95552952  23324 1128552    0    0     0     0  641  328  0  0 100  0  0  0
 0  0      0 95552728  23324 1128716    0    0     0     0  555  278  0  0 100  0  0  0
 0  0      0 95552728  23324 1128716    0    0     0     0   95  108  0  0 100  0  0  0
 0  0      0 95552728  23324 1128752    0    0     0     0  192  211  0  0 100  0  0  0
 0  0      0 95552728  23328 1128772    0    0     0    10  151  181  0  0 100  0  0  0
 0  0      0 95552728  23328 1128788    0    0     0     0  115  131  0  0 100  0  0  0
 0  0      0 95552728  23328 1128812    0    0     0     0  224  149  0  0 100  0  0  0
 0  0      0 95466360  23328 1129812    0    0     0     0 5305  514  0  0 100  0  0  0
 3  0      0 95461752  23328 1129812    0    0     0     0 1150529 1253602 11 12 77  0  0  0
 8  0      0 95457080  23328 1129944    0    0     0   300 1475260 1671682 12 15 73  0  0  0
19  0      0 95456664  23332 1129968    0    0     0    20 1477597 1674340 14 15 71  0  0  0
16  0      0 95456248  23332 1129988    0    0     0     0 1470848 1659455 14 14 72  0  0  0
23  0      0 95456024  23332 1129988    0    0     0     0 1485185 1697586 13 15 72  0  0  0
15  0      0 95455192  23332 1130028    0    0     0     0 1481730 1687743 12 15 73  0  0  0
14  0      0 95455220  23332 1130048    0    0     0   121 1473112 1668057 13 15 72  0  0  0
18  0      0 95432816  23336 1153964    0    0     0     8 1477914 1670829 13 15 71  0  0  0
15  0      0 95430072  23336 1155836    0    0     0     0 1465310 1644230 14 14 73  0  0  0
19  0      0 95424496  23336 1160024    0    0     0     0 1471324 1657076 12 15 73  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
17  0      0 95424272  23336 1160048    0    0     0     0 1480336 1683456 13 15 72  0  0  0
11  0      0 95422736  23344 1160068    0    0     0 20595 1497045 1723133 12 15 73  0  0  0
16  0      0 95422284  23344 1160084    0    0     0     0 1492506 1712972 12 15 74  0  0  0
19  0      0 95421476  23344 1160104    0    0     0     0 1471956 1661391 13 15 72  0  0  0
14  0      0 95406620  23344 1174232    0    0     0     0 1491725 1709621 14 16 70  0  0  0
15  0      0 95401760  23344 1178844    0    0     0     0 1480084 1676731 14 14 71  0  0  0
13  0      0 95400276  23344 1180592    0    0     0     3 1471012 1654069 14 15 71  0  0  0
20  0      0 95396764  23348 1182920    0    0     0 25167 1458595 1626282 14 14 72  0  0  0
 4  0      0 95391344  23348 1188088    0    0     0     0 1482572 1684262 15 15 71  0  0  0
18  0      0 95391040  23348 1189432    0    0     0     0 1466490 1637767 13 15 72  0  0  0
25  0      0 95390816  23348 1189452    0    0     0     0 1481106 1692526 14 15 71  0  0  0
10  0      0 95380964  23348 1197232    0    0     0     0 1472159 1663331 13 14 73  0  0  0
 7  0      0 95377748  23352 1200360    0    0     0    14 1475874 1667397 14 15 71  0  0  0
12  0      0 95374824  23352 1203452    0    0     0     0 1483463 1683502 14 15 71  0  0  0
11  0      0 95372844  23352 1205256    0    0     0     0 1475533 1667953 14 14 72  0  0  0
 7  0      0 95366964  23352 1208912    0    0     0     0 1478400 1678115 12 14 74  0  0  0
11  0      0 95366556  23352 1208912    0    0     0     0 1475012 1672134 13 14 73  0  0  0
10  0      0 95360224  23356 1216116    0    0     0     5 1472775 1661392 13 15 72  0  0  0
 4  0      0 95359020  23356 1218868    0    0     0     0 1459313 1632031 13 14 73  0  0  0
21  0      0 95356284  23356 1220228    0    0     0     0 1478733 1674524 13 14 73  0  0  0
15  0      0 95351600  23356 1223780    0    0     0     0 1472682 1659344 14 15 71  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 95348028  23356 1228040    0    0     0     0 1477500 1672954 14 15 71  0  0  0
 9  0      0 95343032  23364 1231020    0    0     0     5 1467055 1642911 14 14 72  0  0  0
11  0      0 95341588  23364 1232036    0    0     0     0 1463712 1643848 14 15 71  0  0  0
15  0      0 95339156  23364 1235060    0    0     0     0 1462118 1634795 13 14 73  0  0  0
21  0      0 95336756  23364 1235420    0    0     0     0 1475302 1670296 13 14 73  0  0  0
15  0      0 95330228  23364 1242560    0    0     0     0 1473384 1660707 13 15 71  0  0  0
 6  0      0 95325088  23368 1247220    0    0     0     5 1474965 1664418 12 15 73  0  0  0
10  0      0 95322664  23368 1249972    0    0     0     0 1460782 1630472 13 14 72  0  0  0
14  0      0 95319564  23368 1252696    0    0     0     0 1478343 1676199 13 15 71  0  0  0
 3  0      0 95315876  23368 1256068    0    0     0     0 1477347 1670449 13 14 72  0  0  0
16  0      0 95313656  23368 1257392    0    0     0     0 1463459 1638548 13 15 71  0  0  0
15  0      0 95308996  23372 1261692    0    0     0    31 1475219 1667190 13 15 72  0  0  0
18  0      0 95305888  23372 1265168    0    0     0     0 1474172 1668297 13 14 74  0  0  0
 2  0      0 95307836  23372 1265168    0    0     0     0 1468989 1654695 12 14 74  0  0  0
20  0      0 95301304  23372 1271400    0    0     0     0 1480851 1684091 14 14 72  0  0  0
15  0      0 95298532  23372 1274716    0    0     0     0 1475609 1672619 12 15 73  0  0  0
23  0      0 95295704  23376 1277672    0    0     0   717 1474725 1662429 13 14 72  0  0  0
 9  0      0 95293240  23376 1279848    0    0     0     0 1489075 1700968 14 15 71  0  0  0
 6  0      0 95288724  23376 1283136    0    0     0     0 1475055 1660442 14 15 71  0  0  0
15  0      0 95285532  23376 1286180    0    0     0     0 1466369 1648555 12 15 73  0  0  0
10  0      0 95283852  23376 1287856    0    0     0     0 1475016 1663010 14 14 71  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
