procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95348760  23516 1332312    0    0    25  1107 91286   17  1  1 98  0  0  0
 0  0      0 95348508  23516 1332320    0    0     0     0  790  434  0  0 100  0  0  0
 0  0      0 95347012  23516 1332324    0    0     0    18  769  506  0  0 100  0  0  0
 0  0      0 95346772  23516 1332332    0    0     0     0  681  363  0  0 100  0  0  0
 0  0      0 95348788  23516 1332404    0    0     0     0  348  314  0  0 100  0  0  0
 0  0      0 95348788  23516 1332420    0    0     0     0  201  218  0  0 100  0  0  0
 0  0      0 95348788  23516 1332440    0    0     0     0  172  238  0  0 100  0  0  0
 0  0      0 95348788  23516 1332460    0    0     0    10  132  145  0  0 100  0  0  0
 0  0      0 95348788  23516 1332476    0    0     0     0  311  136  0  0 100  0  0  0
 0  0      0 95348536  23516 1332500    0    0     0     0  420  336  0  0 100  0  0  0
12  0      0 95253324  23516 1333444    0    0     0     0 111317 32308  1  1 98  0  0  0
10  0      0 95246744  23516 1333556    0    0     0     0 1105351 293299 12 12 76  0  0  0
 2  0      0 95241384  23516 1333576    0    0     0   301 1108168 291869 12 12 76  0  0  0
11  0      0 95236372  23516 1333600    0    0     0    15 1114848 296926 12 13 75  0  0  0
16  0      0 95239064  23516 1333620    0    0     0     0 1107428 290647 11 13 76  0  0  0
13  0      0 95221924  23516 1346996    0    0     0     0 1107289 290558 11 11 78  0  0  0
18  0      0 95221452  23516 1347844    0    0     0     0 1109263 292821 12 12 76  0  0  0
 9  0      0 95218676  23516 1351464    0    0     0 16281 1110997 292916 12 12 76  0  0  0
10  0      0 95215748  23520 1354520    0    0     0    16 1107022 291674 12 12 76  0  0  0
 8  0      0 95211856  23520 1357544    0    0     0     0 1103521 291170 11 12 77  0  0  0
 2  0      0 95209880  23520 1360456    0    0     0     0 1102010 287078 12 12 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
20  0      0 95207312  23520 1362124    0    0     0     0 1107187 289574 12 11 77  0  0  0
 1  0      0 95211120  23520 1364460    0    0     0     0 1105246 285722 12 12 76  0  0  0
14  0      0 95200336  23520 1368060    0    0     0     5 1109372 287319 11 12 77  0  0  0
11  0      0 95200328  23520 1369864    0    0     0     0 1102934 284864 13 12 75  0  0  0
 2  0      0 95195412  23520 1372568    0    0     0     0 1106464 287606 10 11 79  0  0  0
 2  0      0 95192328  23520 1375584    0    0     0     0 1103286 286777 11 12 77  0  0  0
10  0      0 95189872  23520 1378212    0    0     0     3 1103716 288016 13 13 75  0  0  0
 5  0      0 95186556  23520 1380796    0    0     0    10 1102738 287045 12 12 76  0  0  0
 1  0      0 95188388  23520 1383020    0    0     0     0 1108969 287469 11 12 77  0  0  0
 1  0      0 95183148  23520 1384860    0    0     0     0 1103530 286039 12 12 76  0  0  0
10  0      0 95183364  23520 1388108    0    0     0     0 1104592 284522 13 11 76  0  0  0
 8  0      0 95180868  23520 1389908    0    0     0     0 1105573 286499 12 12 76  0  0  0
 3  0      0 95176264  23520 1393424    0    0     0     5 1104712 287224 11 11 78  0  0  0
 3  0      0 95174320  23520 1395768    0    0     0     0 1113940 291757 12 13 75  0  0  0
 5  0      0 95176736  23520 1398320    0    0     0     0 1106089 285694 12 11 77  0  0  0
 1  0      0 95170476  23520 1400996    0    0     0     0 1098585 282869 11 11 78  0  0  0
 1  0      0 95165976  23520 1403192    0    0     0     0 1105245 285137 12 12 76  0  0  0
11  0      0 95163692  23520 1405312    0    0     0 16832 1099341 285361 11 11 77  0  0  0
 1  0      0 95160268  23520 1408508    0    0     0     0 1095390 285144 11 11 78  0  0  0
12  0      0 95155396  23520 1411032    0    0     0     0 1103799 284584 12 11 78  0  0  0
 6  0      0 95154160  23520 1413520    0    0     0     0 1108921 288533 12 11 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 95152628  23520 1415600    0    0     0     0 1110022 288885 12 11 78  0  0  0
 8  0      0 95150100  23528 1417952    0    0     0 42068 1112217 288669 12 12 76  0  0  0
13  0      0 95150152  23528 1419204    0    0     0     0 1105630 284113 11 12 77  0  0  0
12  0      0 95143556  23528 1423080    0    0     0     0 1109294 283796 11 11 78  0  0  0
10  0      0 95141816  23528 1425812    0    0     0     0 1104965 283803 12 12 75  0  0  0
 2  0      0 95139036  23528 1428336    0    0     0     0 1102320 285456 12 11 78  0  0  0
 9  0      0 95138352  23532 1428364    0    0     0     5 1103258 283597 12 11 77  0  0  0
10  0      0 95135192  23532 1432872    0    0     0     0 1110483 288359 12 11 77  0  0  0
