procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95723104  23184 968100    0    0    28  1065 35857    8  0  0 99  0  0  0
 0  0      0 95720564  23184 968108    0    0     0     0  905  445  0  0 100  0  0  0
 0  0      0 95720084  23184 968112    0    0     0    18  789  605  0  0 100  0  0  0
 0  0      0 95720112  23184 968120    0    0     0     0  699  423  0  0 100  0  0  0
 0  0      0 95722664  23184 968256    0    0     0     0  328  248  0  0 100  0  0  0
 0  0      0 95722664  23184 968272    0    0     0     0  112  122  0  0 100  0  0  0
 0  0      0 95723020  23184 968292    0    0     0     0  399  223  0  0 100  0  0  0
 0  0      0 95723020  23184 968312    0    0     0    10  136  135  0  0 100  0  0  0
 0  0      0 95723020  23184 968328    0    0     0     0  117  122  0  0 100  0  0  0
 0  0      0 95722768  23184 968352    0    0     0     0  300  231  0  0 100  0  0  0
 0  0      0 95633544  23184 969296    0    0     0     0 5245  502  0  0 100  0  0  0
11  0      0 95624624  23184 969376    0    0     0     0 1052223 260918  9 11 80  0  0  0
 7  0      0 95624120  23184 969396    0    0     0   300 1087801 262117  8 12 80  0  0  0
 8  0      0 95623364  23188 969420    0    0     0    18 1096110 264225  8 11 80  0  0  0
 7  0      0 95622860  23188 969440    0    0     0     0 1095862 264304  9 11 80  0  0  0
 6  0      0 95622108  23188 969456    0    0     0     0 1097918 264915  9 12 79  0  0  0
 2  0      0 95621596  23188 969480    0    0     0     0 1090470 258318  9 11 80  0  0  0
 3  0      0 95605992  23188 984128    0    0     0 12736 1094407 263636  8 11 80  0  0  0
 1  0      0 95603480  23192 986380    0    0     0    14 1100093 265572  9 12 79  0  0  0
 7  0      0 95600460  23192 988460    0    0     0     0 1103150 265322  8 12 80  0  0  0
15  0      0 95598436  23192 990436    0    0     0     0 1102762 263763  8 11 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 95596932  23192 990456    0    0     0     0 1102162 263504  8 12 80  0  0  0
 2  0      0 95596928  23192 990476    0    0     0     0 1104987 265588  8 11 81  0  0  0
 8  0      0 95595920  23196 990496    0    0     0     5 1104257 269367  8 11 80  0  0  0
 2  0      0 95587364  23196 998452    0    0     0     0 1101457 271172  8 11 80  0  0  0
 7  0      0 95583316  23196 1001304    0    0     0     0 1103712 271658  9 13 79  0  0  0
 9  0      0 95581056  23196 1003008    0    0     0     0 1110508 278247  7 12 81  0  0  0
15  0      0 95577276  23196 1005236    0    0     0     3 1108203 271862  9 12 80  0  0  0
15  0      0 95573776  23196 1008036    0    0     0    10 1106556 273469  9 12 79  0  0  0
10  0      0 95569084  23196 1010392    0    0     0     0 1099094 278064  9 11 80  0  0  0
 2  0      0 95567052  23196 1012208    0    0     0     0 1110430 276562  9 11 80  0  0  0
 7  0      0 95562964  23196 1014244    0    0     0     0 1109245 274412  7 11 82  0  0  0
 1  0      0 95559448  23196 1016928    0    0     0     0 1107003 274614  8 12 80  0  0  0
 6  0      0 95557184  23196 1018632    0    0     0     5 1117127 274932  7 12 81  0  0  0
 8  0      0 95554916  23196 1021080    0    0     0     0 1112047 275917  8 11 81  0  0  0
 8  0      0 95552648  23196 1023088    0    0     0     0 1107148 265799  8 12 80  0  0  0
 7  0      0 95551132  23196 1023596    0    0     0     0 1105839 269981  9 12 79  0  0  0
 7  0      0 95548364  23196 1026780    0    0     0     0 1109671 273726  9 12 80  0  0  0
 9  0      0 95545348  23200 1029632    0    0     0 20905 1111930 272038  8 11 80  0  0  0
 5  0      0 95543584  23200 1031412    0    0     0     0 1109353 268498  9 11 80  0  0  0
 2  0      0 95540312  23200 1033468    0    0     0     0 1106835 269356  8 12 80  0  0  0
12  0      0 95537784  23200 1035324    0    0     0     0 1101358 267833  8 11 82  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 95534516  23200 1037804    0    0     0     0 1105764 268553  8 11 81  0  0  0
16  0      0 95533244  23204 1040072    0    0     0 28508 1111622 272612  8 11 80  0  0  0
 5  0      0 95531236  23204 1042124    0    0     0     0 1112902 273546  8 11 80  0  0  0
11  0      0 95528964  23204 1044412    0    0     0     0 1103200 273861  8 12 80  0  0  0
 7  0      0 95526204  23204 1046564    0    0     0     0 1104899 273707  9 12 79  0  0  0
15  0      0 95524952  23204 1048500    0    0     0     0 1104051 274354  8 11 80  0  0  0
11  0      0 95523436  23208 1050132    0    0     0     5 1105282 272619  9 12 79  0  0  0
16  0      0 95522192  23208 1051580    0    0     0     0 1105262 271840  8 12 80  0  0  0
10  0      0 95517920  23208 1055068    0    0     0     0 1111079 273823  8 12 80  0  0  0
 6  0      0 95515404  23208 1057020    0    0     0     0 1103463 269479  9 12 79  0  0  0
13  0      0 95512640  23208 1059036    0    0     0     0 1105392 272913  9 12 79  0  0  0
15  0      0 95512392  23208 1059648    0    0     0     5 1108841 272065  8 12 80  0  0  0
12  0      0 95508348  23208 1063616    0    0     0     0 1114496 275124  9 11 80  0  0  0
 1  0      0 95506100  23208 1065864    0    0     0     0 1111674 272365  8 12 79  0  0  0
10  0      0 95505340  23208 1065880    0    0     0     0 1103808 271019  7 11 82  0  0  0
 4  0      0 95501552  23208 1069532    0    0     0     0 1106222 270603  9 12 79  0  0  0
 6  0      0 95499796  23208 1071728    0    0     0     0 1112608 275505  7 11 82  0  0  0
 1  0      0 95498028  23212 1074576    0    0     0     5 1108652 272258 10 12 78  0  0  0
14  0      0 95496512  23212 1075740    0    0     0     0 1111178 273161  7 12 81  0  0  0
12  0      0 95493244  23212 1078476    0    0     0     0 1107940 270383  9 12 79  0  0  0
 7  0      0 95492020  23212 1080128    0    0     0     0 1110311 268743  8 10 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 95488496  23212 1082644    0    0     0 21015 1111008 268650  9 11 81  0  0  0
12  0      0 95486488  23212 1084220    0    0     0    18 1107362 267058  9 11 80  0  0  0
13  0      0 95485476  23212 1086328    0    0     0     0 1108732 267669  8 11 81  0  0  0
10  0      0 95482704  23212 1088828    0    0     0     0 1112149 268891  9 12 78  0  0  0
10  0      0 95479684  23212 1090916    0    0     0     0 1107965 267405  9 12 79  0  0  0
16  0      0 95478944  23212 1092292    0    0     0 27155 1108803 267052  9 12 80  0  0  0
