Linux 6.6.121-0-virt (ip-172-31-7-252) 	03/19/26 	_aarch64_	(48 CPU)

07:37:21      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
07:37:22            0       597      0.06      0.04      0.01         0
07:37:23            0       596      0.05      0.04      0.01         0
07:37:24            0       596      0.05      0.04      0.01         0
07:37:25            0       596      0.05      0.04      0.01         0
07:37:26            1       717      0.05      0.04      0.01         0
07:37:27            2       717      0.05      0.04      0.01         0
07:37:28            4       717      0.29      0.09      0.03         0
07:37:29            7       717      0.29      0.09      0.03         0
07:37:30           15       717      0.29      0.09      0.03         0
07:37:31            5       717      0.29      0.09      0.03         0
07:37:32            8       717      0.29      0.09      0.03         0
07:37:33            6       717      0.91      0.22      0.07         0
07:37:34            4       717      0.91      0.22      0.07         0
07:37:35           18       717      0.91      0.22      0.07         0
07:37:36            5       717      0.91      0.22      0.07         0
07:37:37            6       717      0.91      0.22      0.07         0
07:37:38            6       717      1.39      0.34      0.11         0
07:37:39           17       717      1.39      0.34      0.11         0
07:37:40           17       717      1.39      0.34      0.11         0
07:37:41            3       717      1.39      0.34      0.11         0
07:37:42            4       717      1.39      0.34      0.11         0
07:37:43            3       717      1.60      0.40      0.13         0
07:37:44            3       717      1.60      0.40      0.13         0
07:37:45           11       717      1.60      0.40      0.13         0
07:37:46            6       717      1.60      0.40      0.13         0
07:37:47            6       717      1.60      0.40      0.13         0
07:37:48            2       717      1.80      0.46      0.15         0
07:37:49            6       717      1.80      0.46      0.15         0
07:37:50            3       717      1.80      0.46      0.15         0
07:37:51           11       717      1.80      0.46      0.15         0
07:37:52            9       717      1.80      0.46      0.15         0
07:37:53            5       717      1.73      0.47      0.15         0
07:37:54            9       717      1.73      0.47      0.15         0
07:37:55            5       717      1.73      0.47      0.15         0
07:37:56            8       718      1.73      0.47      0.15         0
07:37:57            8       718      1.73      0.47      0.15         0
07:37:58            5       718      1.91      0.53      0.18         0
07:37:59            0       718      1.91      0.53      0.18         0
07:38:00            1       718      1.91      0.53      0.18         0
07:38:01           10       718      1.91      0.53      0.18         0
07:38:02            4       718      1.91      0.53      0.18         0
07:38:03            5       718      2.24      0.62      0.21         0
07:38:04            5       718      2.24      0.62      0.21         0
07:38:05            3       718      2.24      0.62      0.21         0
07:38:06            9       718      2.24      0.62      0.21         0
07:38:07            9       718      2.24      0.62      0.21         0
07:38:08            4       718      2.86      0.77      0.26         0
07:38:09            2       718      2.86      0.77      0.26         0
07:38:10            4       718      2.86      0.77      0.26         0
07:38:11           14       718      2.86      0.77      0.26         0
07:38:12            0       718      2.86      0.77      0.26         0
07:38:13            2       718      2.87      0.81      0.28         0
07:38:14            9       718      2.87      0.81      0.28         0
07:38:15           11       718      2.87      0.81      0.28         0
07:38:16            3       718      2.87      0.81      0.28         0
07:38:17            4       718      2.87      0.81      0.28         0
07:38:18            4       718      2.80      0.83      0.28         0
07:38:19            5       718      2.80      0.83      0.28         0
07:38:20            3       718      2.80      0.83      0.28         0
07:38:21            0       718      2.80      0.83      0.28         0
07:38:22            2       718      2.80      0.83      0.28         0
07:38:23            8       718      2.58      0.82      0.28         0
07:38:24            2       718      2.58      0.82      0.28         0
07:38:25            7       718      2.58      0.82      0.28         0
07:38:26           14       718      2.58      0.82      0.28         0
07:38:27            3       718      2.58      0.82      0.28         0
07:38:28           15       717      2.69      0.87      0.30         0
07:38:29            1       717      2.69      0.87      0.30         0
07:38:30            1       715      2.69      0.87      0.30         0
Average:            6       710      1.79      0.50      0.17         0
