procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95922924  22644 786804    0    0    26   979 23662    4  0  0 100  0  0  0
 0  0      0 95922448  22644 786812    0    0     0     0  655  313  0  0 100  0  0  0
 0  0      0 95922196  22644 786816    0    0     0     0  854  483  0  0 100  0  0  0
 0  0      0 95922208  22644 786824    0    0     0     0  658  310  0  0 100  0  0  0
 0  0      0 95922208  22644 786824    0    0     0     0  124  128  0  0 100  0  0  0
 0  0      0 95922208  22648 786824    0    0     0    24  136  150  0  0 100  0  0  0
 0  1      0 95910232  22652 786832    0    0     0   145 1035 1251  0  0 100  0  0  0
 8  0      0 95871448  22692 787236    0    0     0   431 1372904 1360829  3 15 82  0  0  0
12  0      0 95868800  22692 787236    0    0     0     0 1613440 1612972  4 17 79  0  0  0
 3  0      0 95865224  22692 787240    0    0     0     0 1609997 1599217  4 19 77  0  0  0
16  0      0 95864000  22692 787240    0    0     0     0 1598942 1577986  4 18 78  0  0  0
21  0      0 95863068  22692 787240    0    0     0     0 1579120 1553312  4 18 78  0  0  0
18  0      0 95860820  22696 787244    0    0     0    47 1564490 1536574  4 19 77  0  0  0
 8  0      0 95859860  22696 787248    0    0     0     0 1573719 1548710  4 18 78  0  0  0
11  0      0 95858120  22696 787248    0    0     0     0 1580757 1555609  4 20 76  0  0  0
 9  0      0 95857876  22696 787248    0    0     0     0 1626974 1607484  4 17 79  0  0  0
17  0      0 95856676  22696 787252    0    0     0     0 1614076 1591888  4 20 76  0  0  0
 2  0      0 95856360  22700 787252    0    0     0    30 1612939 1590163  4 18 78  0  0  0
 8  0      0 95855184  22700 787252    0    0     0     0 1655297 1648224  4 18 78  0  0  0
 8  0      0 95856140  22700 787252    0    0     0     0 1602472 1580172  4 19 77  0  0  0
 9  0      0 95856068  22700 787252    0    0     0     0 1600367 1578405  4 20 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 95855456  22700 787252    0    0     0     0 1579968 1551412  3 18 78  0  0  0
21  0      0 95854496  22700 787256    0    0     0    24 1592286 1567377  4 21 75  0  0  0
 6  0      0 95854420  22700 787256    0    0     0     0 1601006 1577443  4 19 77  0  0  0
10  0      0 95852668  22700 787256    0    0     0     0 1592529 1565449  3 17 79  0  0  0
15  0      0 95854740  22700 787260    0    0     0     0 1551649 1519399  5 19 76  0  0  0
17  0      0 95854928  22700 787260    0    0     0     0 1598449 1574269  5 19 76  0  0  0
25  0      0 95853756  22700 787260    0    0     0     8 1613527 1590380  4 18 78  0  0  0
11  0      0 95852796  22700 787276    0    0     0    12 1575581 1546929  5 19 76  0  0  0
 3  0      0 95853152  22700 787280    0    0     0     0 1596846 1572922  4 19 77  0  0  0
13  0      0 95851640  22700 787280    0    0     0     0 1580804 1554898  4 20 76  0  0  0
 4  0      0 95851744  22700 787280    0    0     0     0 1584220 1556920  4 18 78  0  0  0
 0  0      0 95852708  22700 787280    0    0     0    10 1565681 1537840  5 23 73  0  0  0
 7  0      0 95851356  22700 787280    0    0     0    14 1574939 1549620  4 20 76  0  0  0
 4  0      0 95850880  22700 787284    0    0     0     0 1601516 1579150  4 19 77  0  0  0
16  0      0 95851720  22700 787284    0    0     0     0 1573492 1545238  4 19 77  0  0  0
 8  0      0 95851176  22700 787288    0    0     0     0 1595532 1572991  4 19 77  0  0  0
12  0      0 95851600  22700 787288    0    0     0    16 1540755 1507360  4 20 76  0  0  0
 8  0      0 95847120  22700 787288    0    0     0    29 1599829 1580931  4 20 77  0  0  0
15  0      0 95847580  22700 787288    0    0     0     0 1607727 1584415  4 19 77  0  0  0
20  0      0 95846472  22700 787288    0    0     0     0 1591753 1565929  4 19 77  0  0  0
25  0      0 95846900  22700 787288    0    0     0     0 1564714 1537032  4 20 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
16  0      0 95846736  22700 787300    0    0     0     0 1560059 1528886  4 20 75  0  0  0
20  0      0 95846740  22704 787300    0    0     0    11 1552159 1520869  4 22 74  0  0  0
 3  0      0 95847096  22704 787300    0    0     0     0 1569886 1542709  4 21 75  0  0  0
 1  0      0 95846292  22704 787300    0    0     0     0 1574803 1543277  5 20 76  0  0  0
10  0      0 95846440  22704 787300    0    0     0     0 1592987 1569129  4 20 77  0  0  0
 5  0      0 95845612  22704 787308    0    0     0     0 1567282 1539008  4 20 75  0  0  0
12  0      0 95846176  22704 787316    0    0     0     5 1560147 1528446  5 21 75  0  0  0
18  0      0 95846128  22704 787316    0    0     0     0 1612826 1591175  4 19 77  0  0  0
 4  0      0 95846440  22704 787316    0    0     0     0 1576764 1547387  4 20 76  0  0  0
 3  0      0 95845716  22704 787320    0    0     0     0 1594921 1572857  4 18 77  0  0  0
11  0      0 95845860  22704 787320    0    0     0     0 1569266 1541797  4 20 75  0  0  0
 9  0      0 95846728  22708 787324    0    0     0     5 1580654 1556998  4 18 78  0  0  0
 7  0      0 95845716  22708 787324    0    0     0     0 1602768 1580884  4 20 76  0  0  0
 1  0      0 95846536  22708 787324    0    0     0     0 1583890 1555932  4 19 77  0  0  0
16  0      0 95846352  22708 787324    0    0     0     0 1568352 1536933  4 20 76  0  0  0
 6  0      0 95845924  22708 787328    0    0     0     0 1572484 1544741  5 20 76  0  0  0
 0  0      0 95846612  22708 787328    0    0     0     5 1603017 1584771  3 19 77  0  0  0
 7  0      0 95845316  22708 787332    0    0     0     0 1572936 1544649  4 19 77  0  0  0
 5  0      0 95845444  22708 787332    0    0     0     0 1575387 1547694  4 19 77  0  0  0
14  0      0 95846008  22708 787336    0    0     0     0 1572774 1545500  4 20 76  0  0  0
22  0      0 95844860  22708 787336    0    0     0     0 1629584 1614969  4 19 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 95845744  22712 787336    0    0     0     5 1578306 1550946  4 18 78  0  0  0
13  0      0 95846484  22712 787336    0    0     0     0 1578069 1552768  4 20 75  0  0  0
16  0      0 95845720  22712 787336    0    0     0     0 1581875 1557570  4 20 76  0  0  0
 3  0      0 95844712  22712 787336    0    0     0     0 1583091 1559798  4 21 75  0  0  0
19  0      0 95846464  22712 787340    0    0     0     0 1587295 1564303  3 19 78  0  0  0
22  0      0 95845184  22712 787340    0    0     0     0 1577523 1550452  4 20 76  0  0  0
