Linux 6.6.121-0-virt (ip-172-31-7-252) 	03/19/26 	_aarch64_	(48 CPU)

07:37:20        CPU     %user     %nice   %system   %iowait    %steal     %idle
07:37:21        all      0.06      0.00      0.00      0.00      0.00     99.94
07:37:22        all      0.08      0.00      0.00      0.00      0.00     99.92
07:37:23        all      0.00      0.00      0.00      0.00      0.00    100.00
07:37:24        all      0.00      0.00      0.00      0.00      0.00    100.00
07:37:25        all      0.04      0.00      0.00      0.00      0.00     99.96
07:37:26        all      1.49      0.00      6.34      0.06      0.00     92.10
07:37:27        all      2.47      0.00     10.77      0.00      0.00     86.75
07:37:28        all      2.27      0.00     10.71      0.00      0.00     87.02
07:37:29        all      2.31      0.00     11.34      0.00      0.00     86.35
07:37:30        all      2.76      0.00     10.14      0.00      0.00     87.10
07:37:31        all      2.19      0.00      9.31      0.00      0.00     88.50
07:37:32        all      2.05      0.00      9.76      0.00      0.00     88.20
07:37:33        all      1.88      0.00      9.66      0.00      0.00     88.45
07:37:34        all      2.99      0.00      9.53      0.00      0.00     87.48
07:37:35        all      2.33      0.00     10.05      0.00      0.00     87.61
07:37:36        all      2.33      0.00      9.74      0.00      0.00     87.92
07:37:37        all      2.35      0.00      9.72      0.00      0.00     87.93
07:37:38        all      2.69      0.00     10.06      0.00      0.00     87.25
07:37:39        all      2.28      0.00     10.13      0.00      0.00     87.59
07:37:40        all      2.20      0.00      8.75      0.00      0.00     89.05
07:37:41        all      1.78      0.00      8.93      0.00      0.00     89.28
07:37:42        all      2.13      0.00      8.68      0.00      0.00     89.19
07:37:43        all      2.09      0.00      8.96      0.00      0.00     88.95
07:37:44        all      2.39      0.00      9.24      0.00      0.00     88.37
07:37:45        all      2.64      0.00      9.40      0.00      0.00     87.96
07:37:46        all      2.24      0.00     10.52      0.00      0.00     87.24
07:37:47        all      2.49      0.00      9.72      0.00      0.00     87.78
07:37:48        all      2.14      0.00     10.56      0.00      0.00     87.30
07:37:49        all      2.35      0.00      7.83      0.00      0.00     89.81
07:37:50        all      2.35      0.00      8.93      0.00      0.00     88.72
07:37:51        all      1.92      0.00      9.30      0.00      0.00     88.78
07:37:52        all      1.90      0.00      8.40      0.00      0.00     89.70
07:37:53        all      2.85      0.00     10.02      0.00      0.00     87.13
07:37:54        all      2.54      0.00      9.23      0.00      0.00     88.23
07:37:55        all      2.30      0.00      9.63      0.00      0.00     88.07
07:37:56        all      2.40      0.00      9.92      0.00      0.00     87.69
07:37:57        all      2.73      0.00      9.58      0.00      0.00     87.69
07:37:58        all      2.47      0.00      9.87      0.00      0.00     87.66
07:37:59        all      2.82      0.00      8.19      0.00      0.00     88.99
07:38:00        all      2.29      0.00      9.67      0.00      0.00     88.05
07:38:01        all      1.91      0.00      9.16      0.00      0.00     88.93
07:38:02        all      2.25      0.00      9.39      0.00      0.00     88.36
07:38:03        all      2.55      0.00     10.10      0.00      0.00     87.34
07:38:04        all      1.83      0.00      8.65      0.00      0.00     89.52
07:38:05        all      2.03      0.00      9.48      0.00      0.00     88.50
07:38:06        all      2.10      0.00      8.90      0.00      0.00     89.00
07:38:07        all      1.58      0.00      8.88      0.00      0.00     89.54
07:38:08        all      2.39      0.00      9.46      0.00      0.00     88.15
07:38:09        all      2.24      0.00      9.65      0.00      0.00     88.11
07:38:10        all      2.00      0.00      8.84      0.00      0.00     89.16
07:38:11        all      2.10      0.00     10.56      0.00      0.00     87.34
07:38:12        all      2.20      0.00      9.33      0.00      0.00     88.46
07:38:13        all      2.04      0.00      9.02      0.00      0.00     88.94
07:38:14        all      2.04      0.00     10.07      0.00      0.00     87.89
07:38:15        all      2.38      0.00      8.67      0.00      0.00     88.95
07:38:16        all      1.94      0.00      9.29      0.00      0.00     88.78
07:38:17        all      2.54      0.00      9.27      0.00      0.00     88.19
07:38:18        all      1.87      0.00      8.91      0.00      0.00     89.22
07:38:19        all      2.34      0.00      9.05      0.00      0.00     88.61
07:38:20        all      2.27      0.00      9.81      0.00      0.00     87.92
07:38:21        all      2.66      0.00      8.61      0.00      0.00     88.72
07:38:22        all      2.57      0.00      9.95      0.00      0.00     87.48
07:38:23        all      2.12      0.00      9.63      0.00      0.00     88.26
07:38:24        all      2.37      0.00      9.25      0.00      0.00     88.38
07:38:25        all      1.82      0.00      8.96      0.00      0.00     89.21
07:38:26        all      1.94      0.00      9.03      0.00      0.00     89.03
07:38:27        all      1.92      0.00      9.16      0.00      0.00     88.92
07:38:28        all      2.15      0.00      9.38      0.02      0.00     88.45
07:38:29        all      1.95      0.00      8.86      0.00      0.00     89.18
Average:        all      2.08      0.00      8.69      0.00      0.00     89.23
